Cod Partener,Beneficiar,categorie_contaminata,expunere_mil_lei,contragarantii,scor_serv_datorie,are_restante_peste_30_zile,total_incidente,total_incidente_majore,Este_in_interdictie,A_fost_interdictie,scor_serv_prel,mean_encode_categ_contaminata_1Y,prob_1Y_CRC,prob_1Y_no_crc,prob_1Y,stage,data_raport
33489818,CARMACO AGRO SRL,standard,0.03504715,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01883858194898738,0.019601250368610885,0.01883858194898738,1,2021-10-31
33605165,SOPNYSPEDITION SRL,standard,0.96,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019381013230694976,0.030746258930067435,0.019381013230694976,1,2021-10-31
33617631,N.B.C.-NANCU BUSINESS CONSULTING SRL-D,standard,9.8039e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019277188483462535,0.019277188483462535,1,2021-10-31
33628231,ELDARAD MED SRL,standard,0.22600330999999999,135601.884,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018949333187704386,0.021518954950639654,0.018949333187704386,1,2021-10-31
33660488,OMG STEEL PARTNERS S.R.L.,standard,0.04990361,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018847175613567538,0.01974423953925639,0.018847175613567538,1,2021-10-31
33681936,FROZEN STUFF SRL,standard,0.7,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01922700983046741,0.027106159685285226,0.01922700983046741,1,2021-10-31
33688632,RE-THERM IMPORT EXPORT SRL,standard,0.077605,0,0.5,0,4,0,0,0,0.5,0.923187279574391,0.018945905498085214,0.020013592107267452,0.018945905498085214,1,2021-10-31
33731740,HAPA CABLE SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
33733644,MIHALIPAM CARGO SRL,standard,0.16,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891098039786069,0.020836203301156736,0.01891098039786069,1,2021-10-31
33772244,VIDEO TECHNIC SYSTEMS SRL,standard,0.656,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019201066677439357,0.026533052330458384,0.019201066677439357,1,2021-10-31
33795779,L & A AUTO-SERVIRE SRL,instiintare_neplata,0.02618694,0,0.5,0,0,0,0,0,0.5,0.0478609998605216,0.04349037513365307,0.09337050443049343,0.04349037513365307,2,2021-10-31
33826700,SPECTRUM NDT SRL,standard,0.36363636,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019029553670395313,0.023013767122201028,0.019029553670395313,1,2021-10-31
33896552,TEXTIL SPEDITION SRL,standard,0.03305159,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.018858040961870604,0.019582121151638498,0.018858040961870604,1,2021-10-31
33898421,ARUXANDEI TUDOREL INTREPRINDERE INDIVIDUALA,standard,0.00367977,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019302673734720815,0.019302673734720815,1,2021-10-31
33913319,SMART BASIC CONSTRUCT SRL,standard,0.8,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.019307193759261255,0.028453778745727177,0.019307193759261255,1,2021-10-31
33973663,ACCA ALIANCE ENERGY SRL,standard,0.09,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01887038841919439,0.020135276611808688,0.01887038841919439,1,2021-10-31
33977584,EURALIS DISTRIBUTION SRL-D,instiintare_neplata,0.02903385,23227.08,0,1,0,0,0,0,0,0.0478609998605216,0.38658036327121253,0.09349084660011008,0.38658036327121253,2,2021-10-31
33996322,INIMOSU MADY SRL,insolventa,0.15857160999999997,0,0,1,0,0,0,0,0,0.0289517205650865,0.3919727372954812,0.10233145788501671,0.3919727372954812,3,2021-10-31
34022127,PODCAST ROD SRL-D,standard,0.0018714,1497.12,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01928559699322002,0.01928559699322002,1,2021-10-31
34028596,MARYSIM TOP DISTRIBUTION SRL,insolventa,0.12,0,0,1,141,54,0,1,0,0.0289517205650865,0.4297023449215953,0.10057668293489573,0.4297023449215953,3,2021-10-31
34032937,ANTOWER LOGISTIC SERVICES SRL,standard,0.1887168,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.01894836748390557,0.02113061073421141,0.01894836748390557,1,2021-10-31
34038344,A&L MICLEA CAFFEE SRL,standard,0.33534904,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.019033840525990692,0.02269848463207074,0.019033840525990692,1,2021-10-31
34141977,MOBRA HOINAR SRL,instiintare_neplata,0.08946391000000001,0,NA,NA,3,1,0,0,NA,0.0478609998605216,NA,0.09607829575525668,0.09607829575525668,1,2021-10-31
34165518,FABRICA FIER FORJAT UNICAT SRL,standard,0.1435881,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0189014556981537,0.020669753637489494,0.0189014556981537,1,2021-10-31
34172663,ANMIROVY INSTAL GAZ SRL-D,standard,0.0021351300000000003,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019288086517112155,0.019288086517112155,1,2021-10-31
34184579,ALIVAL TAL INVEST SRL,insolventa,0.05533721,0,0.02765923615107369,1,3,1,0,0,0.02765923615107369,0.0289517205650865,0.35793386994626897,0.0976948407861046,0.35793386994626897,3,2021-10-31
34204986,CMN GROUP CEREAL ACTUAL SRL,standard,0.6,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019168097750985866,0.025820669858332493,0.019168097750985866,1,2021-10-31
34224401,C.M.J. TRANS SRL,standard,0.197956,0,0.5,0,1,1,0,0,0.5,0.923187279574391,0.018953741954361097,0.021226194477628677,0.018953741954361097,1,2021-10-31
34287027,ARMAS AL CONSTRUCT SRL,standard,0.28,0,0.5,0,8,8,0,0,0.5,0.923187279574391,0.019147525950929476,0.022093737975556995,0.019147525950929476,1,2021-10-31
34291419,HOVAKIM INVESTMENT GROUP SRL-D,standard,8.885e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019276321517009143,0.019276321517009143,1,2021-10-31
34390889,ALBERT & ANASTASIA SRL-D,instiintare_neplata,0.014183020000000001,11346.416,NA,NA,0,0,0,0,NA,0.0478609998605216,NA,0.09286461181523309,0.09286461181523309,1,2021-10-31
34453162,RADUCAN C. IONELA INTREPRINDERE INDIVIDUALA,standard,0.00671787,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019331396399576293,0.019331396399576293,1,2021-10-31
34468791,LANDISA PLANT SRL,standard,0.13672503,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018897474088313215,0.020600534895888815,0.018897474088313215,1,2021-10-31
34520687,ZEBRASUD PAY SRL,standard,0.2200008,0,0.47380880435307926,1,0,0,0,0,0.47380880435307926,0.923187279574391,0.021682424307844887,0.021455969860190043,0.021682424307844887,2,2021-10-31
34578476,NORD ROYAL SRL,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
34584214,GRAND PYADYNY SRL,standard,0.13149522,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018894440566455634,0.02054794108906974,0.018894440566455634,1,2021-10-31
34587407,ROYAL DRU SRL,standard,0.48914268,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01910299623606107,0.024464949206025977,0.01910299623606107,1,2021-10-31
34616715,AGRO OCTINO SRL,standard,0.161,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0189115609032423,0.020846387607066457,0.0189115609032423,1,2021-10-31
34660737,SMART & HEALTHY EATING SRL,standard,0.051605870000000005,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018848160525077328,0.019760688427591735,0.018848160525077328,1,2021-10-31
34695204,AMA UNDER CONSTRUCTION SRL-D,standard,0.02066788,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018830267973253337,0.019463820688212,0.018830267973253337,1,2021-10-31
34746995,MURGOCI ROBERT-MARIAN PERSOANA FIZICA AUTORIZATA,instiintare_neplata,0.0647281,0,0,1,0,0,0,0,0,0.0478609998605216,0.386845230329476,0.09501152705553756,0.386845230329476,2,2021-10-31
34824767,CAMELIA MAGIC STYLE S.R.L,standard,0.008634860000000001,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019349541472361693,0.019349541472361693,1,2021-10-31
34836702,NEMSIK CONSTRUCT SRL,standard,0.048,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018846074262642357,0.019725860902173577,0.018846074262642357,1,2021-10-31
34862400,TUDORACHE ANDREI-ALEXANDRU PERSOANA FIZICA AUTORIZATA,instiintare_neplata,0.04829614,0,0,1,0,0,0,0,0,0.0478609998605216,0.3867232896232352,0.0943087461130671,0.3867232896232352,2,2021-10-31
34872810,PIESE AUTO LOGISTIC SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
34914800,AMELICRIS SRL,standard,0.043333290000000003,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018843374562058205,0.01968087646742271,0.018843374562058205,1,2021-10-31
34932696,CARWOGER TRUCKS LOGISTIC SRL,instiintare_neplata,0.0634697,0,0,1,7,0,0,0,0,0.0478609998605216,0.3886882691747139,0.09495754104419901,0.3886882691747139,2,2021-10-31
34964078,DMX CONSTRUCTION SRL,standard,0.25753794,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018967684051248032,0.021852833596256997,0.018967684051248032,1,2021-10-31
34988239,FILIP AND FAMILY S.R.L.,standard,0.22666669,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018949719047325203,0.021525926967201413,0.018949719047325203,1,2021-10-31
35008945,COPIMAJ EUROPE SRL,instiintare_neplata,0.11044896000000001,0,0,1,0,0,0,0,0,0.0478609998605216,0.3871845970349373,0.09699168695156574,0.3871845970349373,2,2021-10-31
35017919,AVICOMEX INTER PARTNERS SRL,standard,0.007652819999999999,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019340243988467596,0.019340243988467596,1,2021-10-31
35147315,MONTARI DALE SRL-D,instiintare_neplata,0.02686209,21489.672,0,1,0,0,0,0,0,0.0478609998605216,0.386564250019162,0.09339903122467146,0.386564250019162,2,2021-10-31
35163434,VIJULIE V.CORINA-LAVINIA INTREPRINDERE INDIVIDUALA,standard,0.04550648,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018844631709401115,0.01970181226484271,0.018844631709401115,1,2021-10-31
35184038,OPTIM CONSTRUCT 2015 SRL,standard,0.91964961,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019357033833004945,0.030151786100963914,0.019357033833004945,1,2021-10-31
3527600,TIPOGRAFIA CELESTIN SRL,standard,0.08022084,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886472443416697,0.020039212281124465,0.01886472443416697,1,2021-10-31
35308136,GMS TRANS SRL,standard,0.197956,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018933026321263372,0.021226194477628677,0.018933026321263372,1,2021-10-31
35359857,BI-KINETICS SRL-D,standard,9.441499999999999e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019276846560688083,0.019276846560688083,1,2021-10-31
35362020,HCKINETIC MED SRL-D,standard,7.296900000000001e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019274823261902864,0.019274823261902864,1,2021-10-31
35435806,VICENTIU SERV LOGISTIC SRL,insolventa,0.15670155,0,0,1,36,36,0,0,0,0.0289517205650865,0.40156276690352555,0.10224575939489704,0.40156276690352555,3,2021-10-31
35445915,MAVI TOP SPEED SRL,insolventa,0.0270217,0,0,1,5,3,0,1,0,0.0289517205650865,0.39232014031360735,0.09645623265507171,0.39232014031360735,3,2021-10-31
35590842,ZIZULA CARDS SRL,standard,1.7547e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019269595499709545,0.019269595499709545,1,2021-10-31
35609880,MOZART SHOP SRL,standard,0.04,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01884144647969629,0.019648807004718428,0.01884144647969629,1,2021-10-31
35703585_bun,"NANO & STONE SRL",standard,0.042295049999999994,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018842773989832015,0.01967088210186019,0.018842773989832015,1,2021-10-31
35710124,WEST LOGISTICS SRL,standard,0.08,0,0.27760082100663386,1,1,1,0,0,0.27760082100663386,0.923187279574391,0.05836204917657993,0.020037048079322033,0.05836204917657993,2,2021-10-31
35801737,GSM Company Serv Impex SRL,standard,0.104,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018878499972796822,0.020273589342561554,0.018878499972796822,1,2021-10-31
35813944,COLTUL DE FRUMUSETE SRL-D,standard,0.00111546,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019278462915230953,0.019278462915230953,1,2021-10-31
35854138,EXPRESS INVENT & SOLUTIONS SRL,standard,0.1284834,0,0.04266508689225026,1,0,0,0,0,0.04266508689225026,0.923187279574391,0.17576860637493263,0.02051771226817077,0.17576860637493263,2,2021-10-31
35862777,ZEPPELIN BAR SRL-D,standard,0.00137098,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.0192808740599838,0.0192808740599838,1,2021-10-31
35913862,IDES ELECTRIC SRL,standard,0.08,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018864596545251508,0.020037048079322033,0.018864596545251508,1,2021-10-31
35947997,NOUVELLE BLANCHE SRL-D,standard,0.00204874,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019287270989416357,0.019287270989416357,1,2021-10-31
35995617,IT SOURCES SRL,standard,0.168,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891562493027317,0.02091781428493704,0.01891562493027317,1,2021-10-31
36006900,CREATING VALUE SRL-D,standard,0.01088309,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01937084313617606,0.01937084313617606,1,2021-10-31
36026419,TRUE STOMARTISTS SRL,standard,0.27569235999999997,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018978256508088924,0.02204733847092424,0.018978256508088924,1,2021-10-31
36053529,WORKFORCE MANAGEMENT SRL-D,standard,4.4174e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019272106957391278,0.019272106957391278,1,2021-10-31
36095770,IRUMASTI SRL-D,standard,6.8425e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.0192743945900559,0.0192743945900559,1,2021-10-31
36219916,ART FLAME SRL,standard,0.056,0,0.4855985474564165,0,0,0,0,0,0.5,0.923187279574391,0.018850703160413047,0.019803210866910635,0.018850703160413047,1,2021-10-31
36221681,GEF FLOREAN SRL,standard,4.0244e-4,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019271736259747888,0.019271736259747888,1,2021-10-31
36283781,SYM DEVELOPMENT S.R.L,standard,0.12,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018887774507216452,0.02043280052824833,0.018887774507216452,1,2021-10-31
36353933,CATS STONE SRL,standard,0.725,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01924176556513005,0.02743713178902615,0.01924176556513005,1,2021-10-31
36377290,VANINA BOUTIQUE SRL,standard,0.048,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018846074262642357,0.019725860902173577,0.018846074262642357,1,2021-10-31
36414712,MEMO BISTRO SRL,instiintare_neplata,0.03369701,0,0,1,1,0,0,0,0,0.0478609998605216,0.3868793328523487,0.09368826430628238,0.3868793328523487,2,2021-10-31
36416136,ETICHETE AUTOCOLANTE SRL,standard,6.2949e-4,503.576,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019273878007616395,0.019273878007616395,1,2021-10-31
36416187,AMRITA FOOD SRL,standard,6.380099999999999e-4,510.416,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01927395838076393,0.01927395838076393,1,2021-10-31
36438070,DUCU FRIGO TRANS SRL,standard,0.08,0,0.5,0,1,1,0,1,0.5,0.923187279574391,0.018885238746960333,0.020037048079322033,0.018885238746960333,1,2021-10-31
36510663,EUROHIDEN SRL-D,standard,0.0045045,3603.576,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019310466719473503,0.019310466719473503,1,2021-10-31
36510671,VAVPUB SRL-D,standard,0.00399396,3195.16,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01930564219470622,0.01930564219470622,1,2021-10-31
36514215,EUROPAL LOGISTIC SRL-D,standard,0.00306251,2450.008,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.01929684317924109,0.01929684317924109,1,2021-10-31
36526481,DKOSOFA SRL,standard,0.4,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019050804055377162,0.023425353346832968,0.019050804055377162,1,2021-10-31
36636867,DAV CIVIL ENGINEERING SRL,standard,0.19805994,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.0189330867271607,0.021227272186902974,0.0189330867271607,1,2021-10-31
36652129,CROWNCOFFEETOGO SRL,standard,0.064,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018855333173266212,0.019880857988562903,0.018855333173266212,1,2021-10-31
36654340,REMAT COMPACT SRL,standard,0.90300722,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019347152080178114,0.02990985472610493,0.019347152080178114,1,2021-10-31
36880534,SMG INGINERIE SI ANTREPRIZA SRL,standard,0.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01893421424948781,0.021247397664048415,0.01893421424948781,1,2021-10-31
36913453,CONFORT LA TREI SURORI SRL,standard,0.032,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01883681981131708,0.019572048088536156,0.01883681981131708,1,2021-10-31
36978657,SOLUTION VON HERMANNSTADT SRL,standard,0.28,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018980765965075336,0.022093737975556995,0.018980765965075336,1,2021-10-31
36995631,COMPANIA SEMINTE FUNDULEA SRL,standard,0.32,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019004083893813268,0.022529178292631014,0.019004083893813268,1,2021-10-31
37020937,ELOQUENTIA SRL,standard,0.4,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019050804055377162,0.023425353346832968,0.019050804055377162,1,2021-10-31
37024254,IMPESAROM SRL,instiintare_neplata,0.15999992000000002,0,0,1,5,1,0,0,0,0.0478609998605216,0.38887620935476136,0.09917924458814467,0.38887620935476136,2,2021-10-31
37058583,WAVE OF COLORS DESIGN SRL,instiintare_neplata,0.15424806,0,0.25,0,0,0,0,0,0.5,0.0478609998605216,0.04365735787008076,0.09892307861812766,0.04365735787008076,2,2021-10-31
37074899,PIF CARS SRL,standard,0.17024216,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01891692685406756,0.02094074346532844,0.01891692685406756,1,2021-10-31
37096021,COOPERATIVA AGRICOLA BIOPROD COLIBASI,standard,1.2,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.019524243047393627,0.03452343478511244,0.019524243047393627,1,2021-10-31
37152776,ERK ACCESORII AUTOSHOP SRL,standard,0.144,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01890169468809481,0.020673915164308204,0.01890169468809481,1,2021-10-31
37154246,BEDRI CONSTRUCT INVEST SRL,standard,0.2176,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018944446010574136,0.021430828477452857,0.018944446010574136,1,2021-10-31
37157625,SOHOMAR CONSULT SRL,cerere_plata,0.1464841,87890.46,0,1,0,0,0,0,0,0,0.39870043710768194,0.10685725365894644,0.39870043710768194,3,2021-10-31
37181577,AUTOGAV GB SRL,standard,0.096,0,0.21771361515635104,1,7,5,0,0,0.21771361515635104,0.923187279574391,0.07879121946619605,0.020194439964348096,0.07879121946619605,2,2021-10-31
3719230,DICMAR IMPEX SRL,standard,0.0259,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018833292725455142,0.019513716958664083,0.018833292725455142,1,2021-10-31
37223826,SHEKINAH CONSTRUCT SRL,standard,0.07899338,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886401362023185,0.020027186240840832,0.01886401362023185,1,2021-10-31
37244560,TEA COLOR AUTOSERVICE SRL,standard,0.08743226,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018868901050158468,0.020110009163979807,0.018868901050158468,1,2021-10-31
37249656,POPUTI INVESTMENT&LOGISTIC SRL,standard,0.51018668,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01911533773650671,0.02471685578105414,0.01911533773650671,1,2021-10-31
37329577,CRICLEVIT SRL,standard,0.0312,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018836357205770413,0.019564388379184516,0.018836357205770413,1,2021-10-31
37366141,XTRA SPEED LOGISTIC SRL,instiintare_neplata,0.16,0,0.21223021582733814,1,0,0,0,0,0.21223021582733814,0.0478609998605216,0.1717182676728831,0.09917924815514227,0.1717182676728831,2,2021-10-31
37386068,LUPUS DACUS AETERNUS SRL,standard,0.0029492600000000004,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019295773622332816,0.019295773622332816,1,2021-10-31
37398763,AUTO LAVIMO SRL,standard,0.05324734,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019776562620201745,0.019776562620201745,1,2021-10-31
37408697,AGRO STEF & OVI SRL,standard,0.05342972,0,0.44059612944594245,0,0,0,0,0,0.5,0.923187279574391,0.018849215843427206,0.0197783271367281,0.018849215843427206,1,2021-10-31
37419696,CODREA MEDICAL CENTER SRL-D,standard,0.05144274,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018848066137417747,0.01975911152565125,0.018848066137417747,1,2021-10-31
37422209,FERRUMGRUP SRL-D,standard,0.02,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018829881897997374,0.019457460437398873,0.018829881897997374,1,2021-10-31
37429622,SOLARNET PV THERM SRL,standard,0.07283931,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.018860450235141202,0.01996699823290296,0.018860450235141202,1,2021-10-31
37437170,WOW WEBSITES SRL,standard,0.11709408,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01888608973424317,0.02040379388904721,0.01888608973424317,1,2021-10-31
37456104,EDMOND CARACTER AG SRL,cerere_plata,0.008148899999999999,0,NA,NA,0,0,0,0,NA,0,NA,0.10044496609556762,0.10044496609556762,3,2021-10-31
37457827,CIL MAPPING SRL,standard,0.08886003999999999,0,0.5,0,4,0,0,0,0.5,0.923187279574391,0.018952451953128724,0.02012405517617454,0.018952451953128724,1,2021-10-31
37492611,FRUCTE PROASPAT STOARSE NORBI SRL,cerere_plata,0.16,96000,0,1,0,0,0,0,0,0,0.3988018232086607,0.10750272217090659,0.3988018232086607,3,2021-10-31
37531354,BSC SIMITEX SRL,instiintare_neplata,0.07613053,45678.318,0,1,0,0,0,0,0,0.0478609998605216,0.38692985549936276,0.09550195053784273,0.38692985549936276,2,2021-10-31
37541137,KRPENTRY DC SRL,instiintare_neplata,0.14857202,0,0,1,0,0,0,0,0,0.0478609998605216,0.3874676522391318,0.09867086695903052,0.3874676522391318,2,2021-10-31
37561444,SP GEAR SRL,instiintare_neplata,0.09432936,0,0,1,0,0,0,0,0,0.0478609998605216,0.38706493550816923,0.09628938140476546,0.38706493550816923,2,2021-10-31
37564289,PETRUART SRL,cerere_plata,0.14499279,86995.68,0,1,0,0,0,0,0,0,0.39868925095531194,0.10678624368009401,0.39868925095531194,3,2021-10-31
37567030,CONVER URBAN SRL-D,cerere_plata,0.0041658500000000005,0,NA,NA,0,0,0,0,NA,0,NA,0.10026550083972281,0.10026550083972281,3,2021-10-31
37567722,PALICI DIG - PAL SRL,standard,0.01040418,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019366303605149467,0.019366303605149467,1,2021-10-31
37573163,HEART CYCLING STUDIO SRL,standard,0.017102040000000002,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019429886624348466,0.019429886624348466,1,2021-10-31
37581344,DKM KRIA SISTEM SOLUTION SRL,standard,0.01563426,0,NA,NA,0,0,0,0,NA,0.923187279574391,NA,0.019415935453566027,0.019415935453566027,1,2021-10-31
37586058,EASY SLIM DINADIA SRL,standard,0.07972933,0,0.5,0,0,0,0,0,0.5,0.923187279574391,0.01886443980083645,0.02003439586260139,0.01886443980083645,1,2021-10-31
37593381,SI&MA TRADITION COMPANY SRL,instiintare_neplata,0.0224737,13484.22,0,1,0,0,0,0,0,0.0478609998605216,0.3865316913627126,0.09321375031368484,0.3865316913627126,2,2021-10-31
